no,time,open,high,low,close,volume,ticker
496,2013-12-26,2730,2740,2720,2730,100900,ACB
497,2013-12-27,2730,2760,2740,2740,152742,ACB
498,2013-12-30,2740,2760,2740,2740,342032,ACB
499,2013-12-31,2730,2740,2720,2730,165530,ACB
500,2014-01-02,2740,2750,2730,2740,146982,ACB
501,2014-01-02,2740,2750,2730,2740,146982,ACB
502,2014-01-03,2740,2780,2740,2760,98656,ACB
503,2014-01-06,2730,2760,2730,2740,190009,ACB
504,2014-01-07,2760,2810,2740,2780,152905,ACB
505,2014-01-08,2780,2780,2740,2760,58852,ACB
506,2014-01-09,2740,2790,2760,2780,72432,ACB
507,2014-01-10,2780,2840,2770,2800,160305,ACB
508,2014-01-13,2780,2800,2760,2780,27243,ACB
509,2014-01-14,2780,2850,2780,2830,198230,ACB
510,2014-01-15,2760,2840,2760,2830,140117,ACB
511,2014-01-16,2830,2830,2780,2810,102763,ACB
512,2014-01-17,2810,2930,2830,2880,339893,ACB
513,2014-01-20,2880,2880,2830,2870,258622,ACB
514,2014-01-21,2850,2840,2790,2810,144669,ACB
515,2014-01-22,2810,2820,2800,2810,173860,ACB
516,2014-01-23,2830,2830,2800,2810,45473,ACB
517,2014-01-24,2810,2850,2820,2830,79711,ACB
518,2014-01-27,2830,2830,2810,2830,61108,ACB
519,2014-02-06,2830,2840,2820,2830,39130,ACB
520,2014-02-07,2830,2860,2820,2830,80742,ACB
521,2014-02-10,2830,2850,2810,2830,551546,ACB
522,2014-02-11,2830,2870,2830,2850,472956,ACB
523,2014-02-12,2830,2880,2830,2870,149504,ACB
524,2014-02-13,2880,2920,2850,2880,159044,ACB
525,2014-02-14,2880,2900,2870,2880,178059,ACB
526,2014-02-17,2870,2860,2790,2810,533459,ACB
527,2014-02-18,2810,2840,2800,2810,576724,ACB
528,2014-02-19,2810,2840,2810,2810,443485,ACB
529,2014-02-20,2810,2820,2770,2800,292230,ACB
530,2014-02-21,2810,2820,2800,2810,138041,ACB
531,2014-02-24,2800,2820,2800,2810,141679,ACB
532,2014-02-25,2810,2830,2790,2810,237673,ACB
533,2014-02-26,2800,2870,2820,2850,653738,ACB
534,2014-02-27,2850,3140,2840,3020,1517007,ACB
535,2014-02-28,3020,3050,2930,2990,377052,ACB
536,2014-03-03,2990,2970,2900,2920,305876,ACB
537,2014-03-04,2880,2930,2860,2900,269216,ACB
538,2014-03-05,2900,2930,2880,2900,209310,ACB
539,2014-03-06,3090,3100,2870,2900,481079,ACB
540,2014-03-07,2900,2920,2880,2900,214785,ACB
541,2014-03-10,2880,2900,2870,2880,213819,ACB
542,2014-03-11,2880,2900,2860,2880,322067,ACB
543,2014-03-12,2880,2890,2850,2870,212082,ACB
544,2014-03-13,2870,2900,2880,2880,310883,ACB
545,2014-03-14,2880,2900,2880,2880,494631,ACB
546,2014-03-17,2880,2920,2890,2900,728589,ACB
547,2014-03-18,2900,3050,2940,2990,652345,ACB
548,2014-03-19,3000,3110,2990,3060,612020,ACB
549,2014-03-20,3000,3070,3020,3040,452237,ACB
550,2014-03-21,3000,3050,3000,3020,405430,ACB
551,2014-03-24,3040,3070,3000,3060,565578,ACB
552,2014-03-25,3060,3060,3000,3020,502703,ACB
553,2014-03-26,3020,3000,2950,2970,583854,ACB
554,2014-03-27,2920,2990,2920,2970,296773,ACB
555,2014-03-28,2990,3010,2980,2990,115058,ACB
556,2014-03-31,2990,3000,2980,2990,199778,ACB
557,2014-04-01,2970,2970,2940,2950,521973,ACB
558,2014-04-02,2940,2950,2920,2940,340174,ACB
559,2014-04-03,2950,3060,2980,3000,261047,ACB
560,2014-04-04,2970,3010,2980,2990,151083,ACB
561,2014-04-07,2920,3010,2920,2950,47730,ACB
562,2014-04-08,2970,2970,2930,2940,51025,ACB
563,2014-04-10,2940,2980,2940,2950,67181,ACB
564,2014-04-11,2950,2970,2940,2950,435510,ACB
565,2014-04-14,2970,3010,2950,2990,225754,ACB
566,2014-04-15,2990,2940,2870,2920,310269,ACB
567,2014-04-16,2920,2970,2900,2940,351254,ACB
568,2014-04-17,2940,2920,2880,2920,222188,ACB
569,2014-04-18,2920,2940,2900,2920,493684,ACB
570,2014-04-21,2900,2920,2880,2900,105128,ACB
571,2014-04-22,2900,2940,2920,2920,126533,ACB
572,2014-04-23,2880,2900,2870,2880,70037,ACB
573,2014-04-24,2880,2850,2800,2830,124474,ACB
574,2014-04-25,2830,2910,2830,2880,124699,ACB
575,2014-04-28,2900,2900,2860,2870,94101,ACB
576,2014-04-29,2880,2880,2860,2870,44670,ACB
577,2014-05-05,2870,2890,2860,2870,246411,ACB
578,2014-05-06,2870,2880,2830,2850,231759,ACB
579,2014-05-07,2870,2870,2820,2870,101720,ACB
580,2014-05-08,2850,2860,2700,2760,198453,ACB
581,2014-05-09,2760,2840,2760,2810,252229,ACB
582,2014-05-12,2760,2750,2700,2730,160743,ACB
583,2014-05-13,2740,2780,2740,2740,118603,ACB
584,2014-05-14,2760,2880,2780,2800,108281,ACB
585,2014-05-15,2780,2840,2790,2820,81150,ACB
586,2014-05-16,2840,2840,2800,2820,152398,ACB
587,2014-05-19,2800,2870,2810,2820,55680,ACB
588,2014-05-20,2820,2850,2800,2820,11744,ACB
589,2014-05-21,2840,2910,2840,2870,133886,ACB
590,2014-05-22,2870,2890,2840,2850,73670,ACB
591,2014-05-23,2800,2850,2800,2840,14386,ACB
592,2014-05-26,2820,2850,2830,2840,8700,ACB
593,2014-05-27,2820,2910,2850,2870,48647,ACB
594,2014-05-28,2870,2910,2850,2890,44261,ACB
595,2014-05-29,2850,2900,2860,2870,36748,ACB
596,2014-05-30,2850,2900,2850,2870,156903,ACB
597,2014-06-02,2850,2860,2820,2840,36489,ACB
598,2014-06-03,2850,2870,2760,2800,89839,ACB
599,2014-06-04,2800,2860,2800,2840,42853,ACB
600,2014-06-05,2840,2840,2810,2840,50359,ACB
601,2014-06-06,2840,2870,2850,2850,78759,ACB
602,2014-06-09,2870,2860,2830,2850,64344,ACB
603,2014-06-10,2840,2860,2790,2840,33196,ACB
604,2014-06-11,2820,2900,2850,2870,65325,ACB
605,2014-06-12,2850,2870,2830,2850,151141,ACB
606,2014-06-13,2820,2850,2820,2840,56672,ACB
607,2014-06-16,2840,2840,2820,2840,50058,ACB
608,2014-06-17,2820,2850,2840,2840,86312,ACB
609,2014-06-18,2820,2820,2800,2820,139572,ACB
610,2014-06-19,2820,2850,2820,2840,259600,ACB
611,2014-06-20,2820,2860,2820,2840,98001,ACB
612,2014-06-23,2840,2820,2810,2820,164454,ACB
613,2014-06-24,2820,2820,2810,2820,186410,ACB
614,2014-06-25,2820,2890,2850,2850,90182,ACB
615,2014-06-26,2840,2820,2800,2820,250920,ACB
616,2014-06-27,2820,2850,2840,2840,47870,ACB
617,2014-06-30,2820,2840,2810,2820,272267,ACB
618,2014-07-01,2840,2850,2830,2840,203292,ACB
619,2014-07-02,2840,2850,2830,2840,114809,ACB
620,2014-07-03,2840,2870,2840,2850,309194,ACB
621,2014-07-04,2850,2850,2840,2840,117744,ACB
622,2014-07-07,2850,2860,2800,2840,176864,ACB
623,2014-07-08,2840,2860,2820,2840,203651,ACB
624,2014-07-09,2840,2850,2820,2840,62959,ACB
625,2014-07-10,2840,2820,2800,2820,99422,ACB
626,2014-07-11,2820,2840,2800,2820,69344,ACB
627,2014-07-14,2840,2840,2820,2820,153409,ACB
628,2014-07-15,2820,2850,2830,2840,70911,ACB
629,2014-07-16,2840,2840,2820,2840,121013,ACB
630,2014-07-17,2840,2850,2830,2840,9745,ACB
631,2014-07-18,2840,2840,2820,2840,105955,ACB
632,2014-07-21,2840,2830,2810,2820,59866,ACB
633,2014-07-22,2820,2840,2800,2820,221300,ACB
634,2014-07-23,2820,2840,2820,2820,46739,ACB
635,2014-07-24,2820,2840,2820,2820,57626,ACB
636,2014-07-25,2820,2810,2770,2800,103276,ACB
637,2014-07-28,2820,2820,2780,2800,110575,ACB
638,2014-07-29,2820,2830,2810,2820,94417,ACB
639,2014-07-30,2820,2830,2810,2820,9200,ACB
640,2014-07-31,2800,2830,2820,2820,110496,ACB
641,2014-08-01,2840,2840,2800,2820,31342,ACB
642,2014-08-04,2800,2840,2820,2820,57942,ACB
643,2014-08-05,2820,2820,2800,2820,57440,ACB
644,2014-08-06,2800,2830,2810,2820,16289,ACB
645,2014-08-07,2820,2820,2800,2820,23813,ACB
646,2014-08-08,2800,2840,2820,2820,196920,ACB
647,2014-08-11,2820,2820,2800,2800,18760,ACB
648,2014-08-12,2800,2850,2790,2800,87590,ACB
649,2014-08-13,2780,2820,2780,2800,191267,ACB
650,2014-08-14,2800,2780,2770,2780,196466,ACB
651,2014-08-15,2800,2820,2800,2800,101634,ACB
652,2014-08-18,2780,2820,2780,2820,82396,ACB
653,2014-08-19,2800,2810,2770,2800,4699,ACB
654,2014-08-20,2800,2820,2800,2800,68812,ACB
655,2014-08-21,2800,2810,2790,2800,89719,ACB
656,2014-08-22,2800,2820,2780,2800,19040,ACB
657,2014-08-25,2800,2830,2790,2820,136857,ACB
658,2014-08-26,2820,2830,2820,2820,142374,ACB
659,2014-08-27,2820,2800,2780,2800,108998,ACB
660,2014-08-28,2800,2820,2800,2800,44649,ACB
661,2014-08-29,2800,2850,2810,2840,110337,ACB
662,2014-09-03,2840,2840,2800,2820,96011,ACB
663,2014-09-04,2820,2830,2800,2820,67273,ACB
664,2014-09-05,2840,2840,2800,2820,101597,ACB
665,2014-09-08,2820,2820,2770,2800,249330,ACB
666,2014-09-09,2800,2780,2760,2780,266103,ACB
667,2014-09-10,2780,2820,2780,2800,88860,ACB
668,2014-09-11,2800,2820,2780,2800,69739,ACB
669,2014-09-12,2820,2800,2770,2780,110947,ACB
670,2014-09-15,2800,2780,2760,2780,97427,ACB
671,2014-09-16,2800,2800,2780,2800,106825,ACB
672,2014-09-17,2800,2840,2790,2820,295941,ACB
673,2014-09-18,2820,2820,2760,2780,83962,ACB
674,2014-09-19,2780,2800,2780,2780,605822,ACB
675,2014-09-22,2800,2800,2760,2780,673629,ACB
676,2014-09-23,2780,2800,2760,2780,155655,ACB
677,2014-09-24,2780,2780,2760,2780,237318,ACB
678,2014-09-25,2780,2800,2760,2780,374033,ACB
679,2014-09-26,2800,2800,2780,2780,193181,ACB
680,2014-09-29,2780,2800,2760,2780,293109,ACB
681,2014-09-30,2780,2800,2760,2780,79932,ACB
682,2014-10-01,2780,2780,2760,2780,341868,ACB
683,2014-10-02,2780,2800,2760,2780,235725,ACB
684,2014-10-03,2780,2780,2760,2760,317254,ACB
685,2014-10-06,2780,2780,2760,2760,495107,ACB
686,2014-10-07,2740,2770,2750,2760,110487,ACB
687,2014-10-08,2760,2760,2740,2760,188392,ACB
688,2014-10-09,2780,2780,2750,2760,170800,ACB
689,2014-10-10,2760,2780,2740,2760,776490,ACB
690,2014-10-13,2740,2780,2730,2760,312707,ACB
691,2014-10-14,2740,2780,2740,2760,231600,ACB
692,2014-10-15,2760,2760,2740,2760,419645,ACB
693,2014-10-16,2740,2800,2740,2760,353992,ACB
694,2014-10-17,2740,2810,2770,2780,210289,ACB
695,2014-10-20,2780,2780,2760,2760,108468,ACB
696,2014-10-21,2740,2770,2730,2760,289064,ACB
697,2014-10-22,2760,2780,2760,2760,31795,ACB
698,2014-10-23,2780,2820,2780,2780,161552,ACB
699,2014-10-24,2760,2780,2760,2760,52162,ACB
700,2014-10-27,2760,2780,2750,2760,217065,ACB
701,2014-10-28,2710,2770,2720,2760,251163,ACB
702,2014-10-29,2740,2780,2740,2780,106491,ACB
703,2014-10-30,2780,2820,2790,2800,62070,ACB
704,2014-10-31,2760,2820,2790,2800,24038,ACB
705,2014-11-03,2800,2810,2790,2800,100354,ACB
706,2014-11-04,2780,2820,2780,2800,46793,ACB
707,2014-11-05,2780,2770,2730,2760,211312,ACB
708,2014-11-06,2780,2880,2810,2850,607153,ACB
709,2014-11-07,2870,2880,2840,2850,108912,ACB
710,2014-11-10,2850,2830,2780,2820,23052,ACB
711,2014-11-11,2820,2920,2810,2870,137791,ACB
712,2014-11-12,2870,3010,2820,2930,341874,ACB
713,2014-11-13,2930,2950,2890,2930,142342,ACB
714,2014-11-14,2890,2880,2850,2870,64189,ACB
715,2014-11-17,2870,2890,2860,2890,377610,ACB
716,2014-11-18,2890,2890,2840,2870,145431,ACB
717,2014-11-19,2870,2870,2830,2850,143255,ACB
718,2014-11-20,2870,2870,2830,2850,33683,ACB
719,2014-11-21,2870,2850,2800,2820,22641,ACB
720,2014-11-24,2820,2810,2790,2800,175773,ACB
721,2014-11-25,2840,2850,2800,2820,128283,ACB
722,2014-11-26,2840,2820,2760,2780,68795,ACB
723,2014-11-27,2820,2850,2820,2820,23569,ACB
724,2014-11-28,2840,2820,2770,2780,108071,ACB
725,2014-12-01,2820,2810,2780,2780,245301,ACB
726,2014-12-02,2760,2770,2750,2760,78471,ACB
727,2014-12-03,2800,2850,2780,2780,171643,ACB
728,2014-12-04,2780,2940,2810,2850,202567,ACB
729,2014-12-05,2850,2880,2820,2850,212038,ACB
730,2014-12-08,2850,2880,2830,2850,60200,ACB
731,2014-12-09,2840,2820,2770,2800,119810,ACB
732,2014-12-10,2800,2830,2820,2820,129215,ACB
733,2014-12-11,2800,2870,2810,2840,65131,ACB
734,2014-12-12,2840,2850,2840,2840,50253,ACB
735,2014-12-15,2840,2850,2840,2840,108333,ACB
736,2014-12-16,2800,2820,2790,2820,397979,ACB
737,2014-12-17,2800,2820,2760,2800,275334,ACB
738,2014-12-18,2800,2840,2820,2820,63994,ACB
739,2014-12-19,2820,2840,2810,2820,140100,ACB
740,2014-12-22,2820,2800,2780,2800,43600,ACB
741,2014-12-23,2800,2850,2820,2840,92526,ACB
742,2014-12-24,2840,2860,2820,2840,181309,ACB
743,2014-12-25,2840,2830,2820,2820,68821,ACB
744,2014-12-26,2800,2840,2820,2820,47517,ACB
745,2014-12-29,2820,2810,2790,2800,105923,ACB
746,2014-12-30,2800,2830,2770,2800,178030,ACB
747,2014-12-31,2800,2830,2820,2820,39354,ACB
748,2015-01-05,2820,2800,2760,2800,55888,ACB
749,2015-01-06,2780,2850,2770,2840,89802,ACB
750,2015-01-07,2840,2910,2820,2870,232861,ACB
751,2015-01-07,2840,2910,2820,2870,232861,ACB
752,2015-01-08,2870,2910,2870,2890,14880,ACB
753,2015-01-09,2890,2970,2840,2910,693623,ACB
754,2015-01-12,2930,3000,2910,2950,368334,ACB
755,2015-01-13,2950,3070,2960,3020,416006,ACB
756,2015-01-14,3020,3020,2940,2960,300420,ACB
757,2015-01-15,2950,2940,2890,2910,244964,ACB
758,2015-01-16,2930,2940,2860,2910,374204,ACB
759,2015-01-19,2950,2980,2940,2950,230317,ACB
760,2015-01-20,2930,2960,2910,2930,75172,ACB
761,2015-01-21,2930,2940,2880,2910,205371,ACB
762,2015-01-22,2910,3030,2940,2980,300965,ACB
763,2015-01-23,2960,3200,3020,3130,1441874,ACB
764,2015-01-26,3130,3160,3130,3150,307006,ACB
765,2015-01-27,3160,3190,3030,3150,315651,ACB
766,2015-01-28,3130,3430,3180,3290,959871,ACB
767,2015-01-29,3290,3280,3200,3240,429009,ACB
768,2015-01-30,3220,3210,3080,3150,478259,ACB
769,2015-02-02,3130,3130,3040,3070,265344,ACB
770,2015-02-03,3070,3000,2820,2910,827865,ACB
771,2015-02-04,2890,2990,2900,2950,270500,ACB
772,2015-02-05,2950,2980,2920,2950,74461,ACB
773,2015-02-06,2950,3050,2770,3000,245283,ACB
774,2015-02-09,3000,3010,2920,2950,72974,ACB
775,2015-02-10,2930,2990,2920,2960,105679,ACB
776,2015-02-11,2960,3020,2970,3000,90914,ACB
777,2015-02-12,3000,3030,2990,3000,87911,ACB
778,2015-02-13,3020,3120,3010,3070,650359,ACB
779,2015-02-24,3090,3160,3090,3130,140871,ACB
780,2015-02-25,3150,3200,3090,3160,672279,ACB
781,2015-02-26,3160,3200,3120,3160,112327,ACB
782,2015-02-27,3180,3160,3090,3110,64375,ACB
783,2015-03-02,3150,3150,3090,3110,100838,ACB
784,2015-03-03,3150,3130,3080,3090,603931,ACB
785,2015-03-04,3110,3110,3070,3090,412425,ACB
786,2015-03-05,3090,3100,3070,3070,159152,ACB
787,2015-03-06,3070,3140,3070,3110,322073,ACB
788,2015-03-09,3110,3120,3070,3090,159821,ACB
789,2015-03-10,3090,3140,3100,3110,96698,ACB
790,2015-03-11,3110,3160,3110,3130,561767,ACB
791,2015-03-12,3090,3130,3040,3110,47908,ACB
792,2015-03-13,3110,3110,3070,3090,162894,ACB
793,2015-03-16,3110,3110,3070,3090,340462,ACB
794,2015-03-17,3090,3110,3090,3090,118588,ACB
795,2015-03-18,2800,3100,2790,3090,259352,ACB
796,2015-03-19,3110,3290,3080,3090,129073,ACB
797,2015-03-20,3090,3150,3110,3130,116347,ACB
798,2015-03-23,3110,3100,3090,3090,57431,ACB
799,2015-03-24,3090,3100,3060,3070,222685,ACB
800,2015-03-25,3070,3130,3100,3110,122734,ACB
801,2015-03-26,3110,3130,3100,3110,165791,ACB
802,2015-03-27,3110,3080,3040,3070,150742,ACB
803,2015-03-30,3060,3090,3050,3070,187169,ACB
804,2015-03-31,3070,3080,3040,3060,57640,ACB
805,2015-04-01,3060,3050,2990,3020,252663,ACB
806,2015-04-02,3020,3090,3030,3040,159003,ACB
807,2015-04-03,3040,3110,3050,3070,51215,ACB
808,2015-04-06,3070,3090,3070,3070,4952,ACB
809,2015-04-07,3070,3070,3030,3060,46793,ACB
810,2015-04-08,3040,3050,3030,3040,60778,ACB
811,2015-04-09,3040,3030,2990,3020,153488,ACB
812,2015-04-10,3020,3060,3020,3040,26605,ACB
813,2015-04-13,3060,3050,3040,3040,36940,ACB
814,2015-04-14,3020,3050,3020,3040,57719,ACB
815,2015-04-15,3020,3030,3000,3020,42101,ACB
816,2015-04-16,3020,3040,2990,3020,82523,ACB
817,2015-04-17,3020,3060,3020,3040,36935,ACB
818,2015-04-20,3020,3040,3010,3020,44975,ACB
819,2015-04-21,3020,3000,2970,2980,52353,ACB
820,2015-04-22,2980,3040,2990,3020,105481,ACB
821,2015-04-23,3020,3040,2990,3020,39006,ACB
822,2015-04-24,3000,3010,2960,2980,30752,ACB
823,2015-04-27,3060,3100,3060,3070,172955,ACB
824,2015-05-04,3090,3050,2960,3000,16816,ACB
825,2015-05-05,2980,3100,3000,3040,48513,ACB
826,2015-05-06,3040,3090,3020,3040,144990,ACB
827,2015-05-07,3020,3060,3010,3040,121436,ACB
828,2015-05-08,3060,3040,3000,3020,171291,ACB
829,2015-05-11,3040,3070,3030,3040,134947,ACB
830,2015-05-12,3020,3060,3000,3040,59695,ACB
831,2015-05-13,3020,3050,2980,3020,327269,ACB
832,2015-05-14,3000,3080,3010,3060,98453,ACB
833,2015-05-15,3090,3110,3050,3070,68959,ACB
834,2015-05-18,3070,3070,3020,3040,222564,ACB
835,2015-05-19,3070,3100,3040,3060,37354,ACB
836,2015-05-20,3040,3120,3030,3070,96071,ACB
837,2015-05-21,3110,3150,3090,3110,46433,ACB
838,2015-05-22,3110,3100,3040,3070,139779,ACB
839,2015-05-25,3130,3200,3150,3170,401035,ACB
840,2015-05-26,3170,3400,3200,3340,1612511,ACB
841,2015-05-27,3340,3520,3340,3440,833767,ACB
842,2015-05-28,3440,3790,3430,3650,1585442,ACB
843,2015-05-29,3630,3730,3630,3680,805676,ACB
844,2015-06-01,3630,3990,3680,3840,1006223,ACB
845,2015-06-02,3840,3800,3640,3720,1219764,ACB
846,2015-06-03,3720,3820,3740,3760,765768,ACB
847,2015-06-04,3760,4070,3760,3920,1126592,ACB
848,2015-06-05,3920,4230,4000,4120,1201275,ACB
849,2015-06-08,4120,4250,4010,4180,1163634,ACB
850,2015-06-09,4220,4290,4059,4180,1081395,ACB
851,2015-06-10,4120,4270,4110,4180,977147,ACB
852,2015-06-11,4160,4220,4019,4110,807912,ACB
853,2015-06-12,4120,4160,4000,4070,615109,ACB
854,2015-06-15,4070,4210,4100,4160,978956,ACB
855,2015-06-16,4200,4160,3960,4090,859613,ACB
856,2015-06-17,4050,4110,3990,4050,454521,ACB
857,2015-06-18,4050,4160,4030,4110,622294,ACB
858,2015-06-19,4120,4200,4110,4140,385535,ACB
859,2015-06-22,4110,4240,4100,4180,834327,ACB
860,2015-06-23,4180,4210,4140,4160,727502,ACB
861,2015-06-24,4200,4150,4040,4090,643475,ACB
862,2015-06-25,4390,4510,4110,4120,595957,ACB
863,2015-06-26,4110,4070,3920,4010,1009225,ACB
864,2015-06-29,3990,4019,3930,3970,858135,ACB
865,2015-06-30,3970,4010,3830,3920,915176,ACB
866,2015-07-01,3930,3990,3920,3950,508272,ACB
867,2015-07-02,3860,4250,3920,4140,1349683,ACB
868,2015-07-03,4160,4320,4150,4260,1760897,ACB
869,2015-07-06,4300,4550,4350,4470,2519437,ACB
870,2015-07-07,4470,4640,4380,4510,1754487,ACB
871,2015-07-08,4430,4510,4260,4370,1447415,ACB
872,2015-07-09,4320,4380,4280,4340,1152099,ACB
873,2015-07-10,4340,4380,4270,4340,682325,ACB
874,2015-07-13,4340,4400,4300,4350,609490,ACB
875,2015-07-14,4370,4480,4350,4430,2298523,ACB
876,2015-07-15,4470,4420,4270,4320,1158668,ACB
877,2015-07-16,4300,4340,4250,4300,744800,ACB
878,2015-07-17,4280,4240,4150,4200,743928,ACB
879,2015-07-20,4180,4240,4110,4160,1189236,ACB
880,2015-07-21,4110,4110,3960,4050,674566,ACB
881,2015-07-22,4450,4620,4160,4300,525766,ACB
882,2015-07-23,4340,4270,4100,4160,892399,ACB
883,2015-07-24,4160,4260,4140,4180,241877,ACB
884,2015-07-27,4260,4250,4180,4200,537838,ACB
885,2015-07-28,4300,4590,4100,4180,595210,ACB
886,2015-07-29,4140,4170,4120,4140,334121,ACB
887,2015-07-30,4120,4190,4090,4140,338803,ACB
888,2015-07-31,4160,4140,4110,4120,342128,ACB
889,2015-08-03,4120,4080,3870,3970,745685,ACB
890,2015-08-04,4010,3980,3910,3930,435108,ACB
891,2015-08-05,3930,4010,3950,3990,288442,ACB
892,2015-08-06,4010,3980,3890,3920,197343,ACB
893,2015-08-07,3920,3960,3880,3920,220667,ACB
894,2015-08-10,3920,4160,3980,4050,287468,ACB
895,2015-08-11,4070,4070,3940,3990,309493,ACB
896,2015-08-12,3990,4019,3870,3920,491840,ACB
897,2015-08-13,3900,3890,3790,3840,552126,ACB
898,2015-08-14,3840,3820,3740,3780,772335,ACB
899,2015-08-17,3780,3680,3460,3570,1125772,ACB
900,2015-08-18,3550,3710,3540,3630,521619,ACB
901,2015-08-19,3630,3740,3590,3670,362735,ACB
902,2015-08-20,3700,3650,3560,3610,182245,ACB
903,2015-08-21,3590,3670,3560,3610,851858,ACB
904,2015-08-24,3700,3780,3120,3260,1663746,ACB
905,2015-08-25,3280,3490,3220,3400,729322,ACB
906,2015-08-26,3440,3590,3450,3510,565316,ACB
907,2015-08-27,3530,3640,3500,3550,267961,ACB
908,2015-08-28,3550,3620,3560,3590,559810,ACB
909,2015-08-31,3590,3550,3440,3490,186590,ACB
910,2015-09-01,3510,3510,3430,3480,219234,ACB
911,2015-09-03,3480,3510,3440,3460,131193,ACB
912,2015-09-04,3400,3450,3380,3420,129860,ACB
913,2015-09-07,3420,3490,3420,3460,140700,ACB
914,2015-09-08,3460,3710,3520,3630,301747,ACB
915,2015-09-09,3650,3760,3680,3720,702756,ACB
916,2015-09-10,3670,3720,3580,3670,259986,ACB
917,2015-09-11,3670,3650,3580,3630,161434,ACB
918,2015-09-14,3650,3700,3570,3610,119804,ACB
919,2015-09-15,3630,3640,3550,3570,153480,ACB
920,2015-09-16,3530,3610,3550,3570,95791,ACB
921,2015-09-17,3610,3680,3560,3650,647976,ACB
922,2015-09-18,3680,3730,3650,3680,290102,ACB
923,2015-09-21,3680,3700,3670,3680,139262,ACB
924,2015-09-22,3680,3710,3650,3670,302093,ACB
925,2015-09-23,3700,3730,3650,3680,207733,ACB
926,2015-09-24,3680,3870,3640,3720,989427,ACB
927,2015-09-25,3720,3800,3740,3760,322242,ACB
928,2015-09-28,3760,3750,3640,3680,265140,ACB
929,2015-09-29,3670,3760,3620,3700,299147,ACB
930,2015-09-30,3720,3730,3690,3700,123594,ACB
931,2015-10-01,3680,3720,3340,3700,227369,ACB
932,2015-10-02,3700,3740,3720,3720,158695,ACB
933,2015-10-05,3720,3760,3700,3740,220204,ACB
934,2015-10-06,3760,3920,3780,3860,895315,ACB
935,2015-10-07,3900,3860,3760,3800,188078,ACB
936,2015-10-08,3780,3930,3760,3860,541780,ACB
937,2015-10-09,3920,3960,3900,3930,557772,ACB
938,2015-10-12,3950,4019,3940,3990,479803,ACB
939,2015-10-13,3950,3980,3940,3970,230664,ACB
940,2015-10-14,3950,4000,3940,3970,296896,ACB
941,2015-10-15,3930,4000,3930,3970,371189,ACB
942,2015-10-16,3990,3980,3920,3950,431631,ACB
943,2015-10-19,3880,3990,3880,3950,178784,ACB
944,2015-10-20,3950,3970,3890,3930,149907,ACB
945,2015-10-21,3930,3940,3890,3920,282119,ACB
946,2015-10-22,3900,3990,3920,3970,176203,ACB
947,2015-10-23,3970,3990,3950,3970,175412,ACB
948,2015-10-26,3970,4019,3980,3990,246978,ACB
949,2015-10-27,3950,4019,3960,3990,72424,ACB
950,2015-10-28,3930,3950,3910,3930,78194,ACB
951,2015-10-29,3950,3990,3950,3970,204951,ACB
952,2015-10-30,3950,4000,3940,3970,167701,ACB
953,2015-11-02,3970,3980,3900,3930,49251,ACB
954,2015-11-03,3900,3960,3900,3930,126751,ACB
955,2015-11-04,3950,3910,3850,3900,114262,ACB
956,2015-11-05,3900,3930,3890,3920,130706,ACB
957,2015-11-06,3930,3990,3890,3930,60404,ACB
958,2015-11-09,3950,3940,3880,3900,62807,ACB
959,2015-11-10,4110,4040,3800,3860,59686,ACB
960,2015-11-11,3880,3810,3730,3800,63351,ACB
961,2015-11-12,3820,3920,3840,3880,192162,ACB
962,2015-11-13,3880,3950,3890,3920,89348,ACB
963,2015-11-16,3840,3890,3810,3860,182808,ACB
964,2015-11-17,3820,3860,3810,3840,104666,ACB
965,2015-11-18,3840,3880,3850,3860,106123,ACB
966,2015-11-19,3840,3870,3830,3840,149493,ACB
967,2015-11-20,3840,3830,3810,3820,52888,ACB
968,2015-11-23,3820,3820,3780,3800,137973,ACB
969,2015-11-24,3440,3830,3430,3740,104586,ACB
970,2015-11-25,3700,3800,3690,3740,87977,ACB
971,2015-11-26,3720,3780,3720,3740,125075,ACB
972,2015-11-27,3760,3740,3660,3700,159463,ACB
973,2015-11-30,3760,3800,3660,3700,65564,ACB
974,2015-12-01,3720,3750,3680,3700,70757,ACB
975,2015-12-02,3720,3740,3700,3720,175800,ACB
976,2015-12-03,3700,3730,3690,3700,120400,ACB
977,2015-12-04,3700,3730,3670,3700,93512,ACB
978,2015-12-07,3700,3720,3700,3700,106274,ACB
979,2015-12-08,3700,3780,3700,3740,198616,ACB
980,2015-12-09,3700,3760,3720,3740,19516,ACB
981,2015-12-10,3720,3710,3660,3680,53969,ACB
982,2015-12-11,3720,3740,3690,3700,42621,ACB
983,2015-12-14,3670,3720,3650,3700,10348,ACB
984,2015-12-15,3700,3690,3670,3680,185385,ACB
985,2015-12-16,3700,3720,3630,3680,231288,ACB
986,2015-12-17,3680,3740,3710,3720,65682,ACB
987,2015-12-18,3720,3710,3650,3670,61210,ACB
988,2015-12-21,3630,3710,3620,3700,64500,ACB
989,2015-12-22,3700,3690,3670,3680,3990,ACB
990,2015-12-23,3670,3700,3640,3670,99719,ACB
991,2015-12-24,3650,3680,3650,3670,46337,ACB
992,2015-12-25,3650,3680,3640,3670,42647,ACB
993,2015-12-28,3670,3720,3660,3680,31329,ACB
